layer,node,SIR
2,182,5.768
3,182,8.318
1,633,1.016
2,633,1.017
3,633,1.014
2,5177,1.011
3,5177,1.122
2,1192,3.183
3,1192,1.333
3,5765,1.042
2,1626,1.033
3,1626,1.142
1,292,1.001
2,292,3.89
3,292,1.446
2,3989,2.525
3,3989,2.5
2,2111,5.701
3,2111,18.055
3,6067,1.394
2,2769,1.86
1,114,1.016
2,114,2.496
3,114,1.029
2,1136,3.139
3,1136,1.413
2,2785,1.076
3,2785,1.089
2,1167,11.933
3,1167,15.027
2,5528,1.589
3,5528,1.208
2,3197,2.865
2,3303,1.944
3,3303,1.028
2,4569,1.088
3,4569,1.052
2,1018,1.012
2,3338,1.132
3,3338,1.3
2,4184,1.019
2,4413,1.056
3,4413,1.049
2,1290,2.135
3,1290,1.66
2,3131,1.279
1,585,1.001
2,5192,1.651
3,5192,1.025
2,3281,2.198
3,3281,1.196
3,6152,1.057
2,3638,1.058
3,3638,1.063
2,5365,2.653
3,5365,1.347
2,2035,2.404
3,2035,1.568
2,4173,1.08
3,4173,1.036
2,4414,2.478
3,4414,1.345
2,4915,1.879
3,4915,1.12
2,4460,4.92
3,4460,5.562
3,5825,1.881
2,2705,1.041
3,2705,1.08
3,5819,1.024
2,1518,2.572
3,1518,1.045
2,1107,3.251
3,1107,1.283
2,3104,3.682
3,3104,3.917
2,3863,2.033
3,3863,2.261
2,1879,3.247
3,1879,1.357
1,31,1.025
2,31,3.45
3,31,2.846
2,5102,1.042
2,3853,1.054
3,3853,1.084
2,3059,2.549
3,3059,1.189
2,2993,1.241
3,2993,1.086
2,1321,4.175
3,1321,2.168
1,190,1.013
2,190,2.658
3,190,1.199
2,3858,1.015
2,1577,1.072
3,1577,1.028
2,4960,1.339
3,4960,1.328
2,2827,1.444
3,2827,1.398
2,3933,1.884
3,3933,1.751
2,3515,3.394
3,3515,1.113
2,3026,1.421
3,3026,2.038
2,3358,1.1
2,5491,1.535
2,3492,1.547
3,3492,1.551
2,3534,1.679
3,3534,1.655
2,999,9.332
3,999,12.162
1,79,1.032
2,79,2.826
3,79,3.042
2,1801,1.275
3,1801,1.348
2,2217,1.325
2,990,7.328
3,990,5.566
2,2322,2.189
3,2322,1.047
2,1126,4.825
3,1126,3.735
2,3452,1.177
3,3452,1.311
2,3034,4.631
3,3034,1.642
2,1651,8.205
3,1651,14.125
3,6253,1.013
3,6321,1.015
2,1380,2.263
3,1380,1.72
2,1691,4.967
3,1691,2.877
2,1230,7.365
3,1230,1.677
2,2210,1.105
3,2210,1.014
2,3136,2.014
3,3136,1.313
2,1664,2.287
3,1664,1.378
2,4252,2.442
3,4252,1.693
1,40,1.02
2,40,1.051
2,706,1.716
3,706,1.02
2,2662,1.495
3,2662,1.066
3,5741,1.014
2,2984,1.01
3,2984,1.017
2,3700,2.533
3,3700,2.18
2,3477,1.778
3,3477,1.154
2,2063,2.335
3,2063,1.08
2,5048,1.029
3,5048,1.046
2,3528,2.374
3,5869,1.216
3,5912,1.013
2,741,2.587
3,741,1.081
2,1556,1.263
3,1556,1.064
2,4071,1.073
3,4071,1.03
1,258,1.017
2,258,1.028
3,258,1.027
2,4978,2.411
2,3466,3.252
3,3466,2.118
2,3817,2.576
1,24,1.018
2,24,3.086
3,24,3.932
1,301,1.032
2,301,12.08
3,301,19.865
3,6263,1.023
1,316,1.014
2,316,1.015
3,316,1.053
3,6051,1.027
1,436,1.007
2,436,1.962
3,436,1.185
2,5461,1.075
3,5461,1.207
2,3645,1.01
3,3645,1.086
2,5317,1.016
3,5317,1.052
2,2776,2.814
3,2776,1.247
1,368,1.02
2,368,1.136
3,368,2.026
2,1151,1.114
3,1151,1.249
2,1849,3.631
3,1849,1.057
2,3751,1.077
3,3751,1.025
2,4532,5.294
3,4532,4.923
2,3259,3.505
3,3259,2.149
2,2418,6.759
3,2418,8.926
2,3870,2.488
3,3870,1.085
3,6372,1.015
2,1040,2.243
3,1040,1.186
2,726,2.256
3,726,1.869
3,5885,1.23
2,1982,1.975
3,1982,1.257
2,1378,1.171
3,1378,1.072
2,5096,1.017
3,5096,1.145
2,4847,1.966
3,4847,1.071
2,3487,1.016
3,3487,1.031
1,131,1.022
2,131,1.657
3,131,1.065
2,3604,1.09
3,3604,2.176
2,4675,2.079
3,4675,2.411
3,6230,1.024
2,1305,2.521
3,1305,1.552
2,3832,1.009
3,3832,1.029
2,1590,1.057
3,1590,1.179
2,2406,2.902
3,2406,1.19
2,2892,1.023
3,2892,1.051
2,4653,1.943
3,4653,1.126
2,3020,2.179
3,3020,1.031
2,3357,5.133
3,3357,2.033
2,3852,1.135
3,6181,1.02
2,4981,2.033
3,4981,1.022
2,2810,2.987
3,2810,1.024
2,4616,1.019
3,4616,1.16
2,1700,2.076
3,1700,1.151
3,6276,1.028
3,5651,1.01
2,2616,2.362
3,2616,1.368
2,5251,2.94
3,5251,1.365
3,5955,1.023
2,3962,3.762
3,3962,4.717
2,3222,2.927
3,3222,4.55
2,1303,5.806
3,1303,2.987
3,6010,1.038
2,727,8.771
3,727,6.937
2,3325,1.017
3,3325,1.169
2,4331,1.017
2,3005,3.349
3,3005,1.466
2,4201,1.008
3,4201,1.039
2,3555,1.049
2,2547,1.108
3,2547,1.027
2,4058,1.808
2,668,5.184
3,668,2.233
2,2156,2.498
3,2156,1.487
2,4927,2.025
3,4927,1.321
1,117,1.027
2,117,2.343
3,117,1.241
2,4827,1.522
3,4827,1.217
2,4072,1.031
3,4072,1.016
1,168,1.02
2,168,5.989
3,168,3.892
3,6117,1.016
2,934,6.001
3,934,1.5
2,2782,1.091
3,2782,1.467
2,839,1.03
3,839,1.048
3,5919,1.018
2,5064,2.422
3,5064,1.185
2,4124,1.474
2,2549,5.183
3,2549,4.89
2,712,4.07
3,712,1.978
2,2133,2.965
3,2133,1.887
2,1884,3.564
3,1884,1.365
2,4535,1.186
2,5060,2.14
3,5060,1.119
2,5027,2.168
3,5027,1.188
2,2441,1.009
3,2441,1.019
1,235,1.09
3,235,2.135
2,2732,3.404
3,2732,1.808
2,2916,1.248
3,2916,1.037
2,1416,1.016
3,1416,1.031
2,1904,1.228
3,1904,1.143
2,5108,1.052
3,5108,1.07
3,5802,1.026
2,3041,2.698
2,936,1.799
3,936,1.376
2,1525,1.594
3,1525,1.211
2,2971,1.052
3,2971,1.093
2,5008,1.942
3,5008,1.117
2,5209,1.013
2,1792,1.02
3,1792,1.046
2,5453,2.911
3,5453,2.023
2,1295,1.224
3,1295,1.075
2,3646,2.636
3,3646,1.261
2,2848,2.897
3,2848,2.171
2,2595,1.908
3,2595,1.278
1,496,1.019
2,496,5.748
3,496,4.951
2,1929,2.557
3,1929,1.45
2,4692,1.329
2,2661,1.385
3,2661,1.558
2,5139,2.129
2,2720,1.71
1,109,1.142
2,109,2.325
3,109,1.506
3,6254,1.047
2,1173,4.005
3,1173,3.729
1,67,1.012
2,67,1.019
3,67,1.244
2,1038,5.086
3,1038,5.779
2,1299,2.097
3,1299,2.638
3,5615,1.43
2,720,3.002
3,720,2.42
2,5490,1.018
3,5490,1.091
2,3589,2.331
3,3589,1.609
2,2724,2.299
3,2724,2.981
2,4202,1.344
3,4202,2.127
3,5766,1.056
2,3164,6.515
3,3164,5.903
2,1235,1.99
3,1235,1.016
2,3953,1.802
2,1270,5.858
3,1270,4.064
2,3686,4.449
3,3686,6.647
2,1130,2.698
2,4517,2.04
3,4517,1.154
2,2464,1.145
3,2464,1.144
2,4167,2.077
3,4167,1.079
2,765,6.331
3,765,4.056
2,4244,3.201
3,4244,3.677
2,2233,1.056
3,2233,1.034
2,1775,1.983
3,1775,1.933
2,1381,3.522
3,1381,1.965
2,2834,2.882
3,2834,1.355
2,2743,1.62
3,2743,1.352
2,5244,2.212
3,5244,1.012
2,4854,2.319
3,4854,1.015
2,4134,1.018
3,4134,1.018
2,4567,1.11
2,1361,1.225
3,1361,1.475
2,5331,2.728
3,5331,1.158
2,3224,2.011
3,3224,1.458
1,268,1.02
2,268,1.015
3,268,1.013
2,3901,1.087
3,3901,1.201
3,6359,1.011
1,263,1.016
2,263,2.598
3,263,1.442
1,654,1.013
2,654,5.768
3,654,5.805
2,701,43.857
3,701,1.029
2,2686,2.104
3,2686,1.153
2,1549,2.365
3,1549,1.072
2,5017,1.061
3,5017,1.099
2,1479,2.425
3,1479,1.531
2,3063,2.469
3,3063,2.306
2,1891,1.231
3,1891,1.15
2,3771,2.919
3,3771,2.735
2,3252,1.019
3,3252,1.066
2,3571,1.013
3,3571,1.015
2,1417,2.758
3,1417,1.416
2,1916,3.062
3,1916,1.546
2,2176,2.463
3,2176,1.682
2,5143,1.02
3,5143,1.018
3,5645,1.046
2,2715,1.669
3,2715,1.197
2,4034,1.034
3,4034,1.246
2,5351,2.485
3,5351,1.36
1,500,1.012
2,500,2.936
3,500,1.304
2,2957,1.028
2,5095,2.917
3,5095,2.308
2,1495,1.157
3,1495,1.062
2,4301,1.203
3,4301,1.184
2,5470,1.017
2,2633,2.27
3,2633,1.276
2,1466,3.792
3,1466,5.173
2,1773,2.22
3,1773,2.636
2,1316,1.554
3,1316,1.016
3,6238,1.026
2,5539,1.015
2,2252,4.419
3,2252,4.331
2,3192,1.852
3,3192,1.018
2,2541,2.888
3,2541,1.039
2,1035,9.938
3,1035,9.885
2,2846,1.742
3,2846,1.366
2,1340,1.073
2,3185,3.195
3,3185,1.352
1,355,1.021
2,355,2.642
3,355,4.417
2,2927,2.597
3,2927,1.261
2,2138,2.828
3,2138,1.073
2,4074,2.828
3,4074,1.726
2,715,1.992
2,4491,1.781
3,4491,1.24
3,5664,1.051
1,73,1.017
2,73,1.177
3,73,1.055
2,2158,2.568
3,2158,1.018
2,1506,2.541
3,1506,1.54
2,2807,1.061
3,2807,1.123
1,92,1.011
2,92,1.953
3,92,1.562
2,4994,2.391
3,4994,1.048
2,2139,1.466
2,1279,3.574
3,1279,1.701
2,5569,1.025
3,5569,1.028
2,4556,1.077
3,4556,1.386
2,1957,3.54
3,1957,1.721
2,4400,1.013
3,4400,1.1
3,5953,1.086
1,39,1.086
2,39,1.319
3,39,1.21
2,1334,2.009
3,1334,1.282
2,3921,3.953
3,3921,6.118
3,5867,1.583
2,3099,1.014
2,3606,1.689
3,3606,1.253
2,3245,2.432
3,3245,1.397
2,3871,2.192
3,3871,1.058
2,4679,1.073
3,4679,1.078
2,5477,2.796
3,5477,1.284
2,1979,1.141
3,1979,1.084
2,5159,1.377
3,5159,1.191
2,3695,2.049
3,3695,1.224
2,3864,2.102
3,3864,5.238
2,3002,3.636
3,3002,2.253
2,3311,2.634
3,3311,1.348
3,6177,1.036
2,3428,2.45
3,3428,1.643
1,98,1.009
2,98,1.429
3,98,1.256
2,4644,2.479
2,4010,2.637
2,3658,3.217
3,3658,5.493
1,582,1.014
2,582,1.539
3,582,1.887
1,47,1.032
2,47,1.56
3,47,2.165
2,5546,2.082
3,5546,1.265
2,5497,2.266
3,5497,1.13
2,4641,2.33
3,6145,1.059
2,1614,2.749
3,1614,1.439
2,4615,2.951
3,4615,1.318
2,1096,3.108
3,1096,1.887
2,3995,2.007
2,4054,1.011
3,4054,1.081
1,578,1.008
3,578,1.047
2,5329,1.022
3,5329,1.033
2,4831,2.36
2,3234,1.107
3,3234,1.027
2,1476,4.429
3,1476,2.002
2,4231,1.702
2,2690,1.888
3,2690,1.602
2,3018,1.12
3,3018,1.085
2,4482,1.46
3,4482,1.89
2,967,2.902
3,967,1.036
2,2208,1.227
3,2208,1.225
2,981,8.461
3,981,12.03
2,5190,1.017
3,5190,1.015
2,1789,2.963
3,1789,1.487
2,1021,1.058
3,1021,1.367
2,1873,1.126
3,6324,1.029
1,609,1.016
2,609,1.311
3,609,1.355
2,1968,3.361
3,1968,2.93
2,4129,4.21
3,4129,2.399
2,949,1.044
3,949,1.012
2,4384,1.172
2,2485,3.939
3,2485,1.588
2,4554,4.536
3,4554,5.281
1,454,1.025
2,454,1.773
3,454,1.124
2,2173,6.254
3,2173,5.451
1,84,1.014
2,84,5.15
3,84,2.208
2,5089,2.923
3,5089,2.027
2,3291,2.655
3,3291,2.574
2,5228,1.584
3,5228,1.822
2,1686,4.474
3,1686,2.056
2,5390,2.054
3,5390,1.117
1,208,1.02
2,208,1.407
3,208,1.304
2,2395,2.958
3,2395,2.627
2,5031,1.097
3,5031,1.056
3,6126,1.048
3,6250,1.02
2,4869,2.41
2,1738,3.051
3,1738,1.625
2,2592,2.178
3,2592,1.745
2,2238,2.427
3,2238,2.246
2,3370,2.88
3,3370,2.646
2,1470,1.11
3,1470,1.056
2,2008,3.631
3,2008,2.399
2,2382,4.689
3,2382,2.47
2,847,2.869
3,847,1.273
2,5028,2.445
3,5028,2.31
2,4557,1.406
2,1102,1.667
3,1102,1.108
2,5074,1.882
3,5074,1.387
2,4690,1.013
3,4690,1.139
2,5559,1.07
3,5559,1.035
2,2631,2.562
3,6199,1.018
2,699,18.488
3,699,20.197
2,3040,2.322
3,3040,1.045
2,4821,1.019
2,3504,2.156
3,3504,1.076
2,4485,1.113
3,4485,1.779
2,2903,2.296
3,2903,1.07
2,5052,3.611
2,1797,1.01
3,1797,1.029
2,3426,5.636
3,3426,5.165
2,1329,1.801
3,1329,1.378
2,3331,1.413
3,3331,1.07
2,2529,5.959
3,2529,9.737
2,3264,1.635
3,3264,1.29
2,3654,4.232
3,3654,2.038
2,2528,5.284
3,2528,4.197
2,4685,1.142
3,4685,1.263
2,946,3.023
3,946,1.607
2,4871,2.128
2,3371,1.615
3,3371,1.135
2,4213,3.816
3,4213,2.092
2,1238,2.801
3,1238,1.7
2,4024,2.945
3,4024,1.581
2,4984,1.732
3,4984,1.013
3,6136,1.075
2,4864,3.259
3,4864,2.523
3,6097,1.091
2,2787,6.176
3,2787,8.208
2,3154,3.961
3,3154,4.693
2,4639,1.015
3,5783,1.072
2,826,2.558
3,826,2.035
2,4188,1.013
3,4188,1.048
2,2634,1.801
3,2634,1.46
2,2125,6.465
3,2125,2.206
2,3643,2.605
3,3643,1.431
1,137,1.042
2,137,2.052
3,137,1.857
2,4499,1.011
3,4499,1.096
2,2509,1.021
3,2509,1.051
2,960,7.066
3,960,4.483
2,1545,1.306
3,5771,1.052
3,5621,1.031
2,1353,2.566
3,1353,1.081
1,209,1.012
2,209,3.754
3,6096,1.64
2,710,6.885
3,710,11.657
3,6115,1.041
2,4447,1.02
3,4447,1.073
1,142,1.055
2,142,7.606
3,142,5.906
2,3899,2.175
2,5040,1.059
3,5040,1.056
2,3932,2.785
3,3932,2.861
2,4674,2.437
3,4674,1.595
2,4800,1.073
3,4800,1.025
2,2847,1.195
3,2847,1.126
2,5399,1.334
3,5399,1.025
2,1400,2.17
3,1400,1.269
2,4898,1.016
3,4898,1.022
2,1036,7.912
3,1036,5.775
2,3671,1.022
1,283,1.017
2,283,2.544
3,283,1.043
2,3869,2.307
3,3869,1.686
1,306,1.012
2,306,3.722
3,306,2.044
3,5928,1.098
2,2100,3.616
3,2100,2.484
2,1900,2.667
3,1900,1.824
2,678,1.067
3,678,1.055
2,4367,2.707
3,4367,2.221
2,3231,1.938
3,3231,2.271
2,3346,1.14
3,3346,1.014
3,6348,1.046
2,4433,1.308
3,4433,1.071
2,2508,1.132
3,2508,1.041
2,1839,1.339
3,1839,1.732
1,397,1.015
2,397,4.431
3,397,2.795
1,331,1.001
2,331,1.493
3,331,1.419
2,4765,1.016
3,4765,1.056
2,5206,1.04
3,5206,1.038
2,3854,1.105
3,3854,1.095
3,6407,1.038
2,1744,1.111
3,1744,1.109
2,5233,1.013
2,4446,2.081
2,2638,2.805
3,2638,1.511
2,3703,2.166
2,4952,1.042
3,4952,1.042
2,2312,3.629
3,2312,5.527
2,2415,2.515
3,2415,4.36
2,5036,1.03
3,5036,1.054
2,1694,2.177
3,1694,1.437
2,5360,2.107
2,2922,8.42
2,3364,1.446
3,3364,1.863
2,5124,1.086
3,5124,1.19
1,238,1.028
2,238,9.63
3,238,17.359
2,2767,2.518
3,2767,1.121
2,2741,2.363
1,536,1.018
2,536,1.955
3,536,1.116
2,4811,1.159
3,4811,1.035
2,3992,1.684
2,2597,1.016
3,2597,1.164
2,2876,1.824
3,2876,4.778
2,5069,2.283
3,5069,1.173
2,2196,3.682
3,2196,2.672
2,1017,2.539
3,1017,1.284
2,1087,7.931
3,1087,13.052
1,441,1.012
2,441,3.939
3,441,4.658
3,6054,1.184
2,2532,2.932
3,2532,2.504
2,2857,2.385
3,2857,1.186
2,722,1.048
3,722,1.039
2,2778,1.645
3,2778,1.022
2,2032,2.482
3,2032,2.346
2,1392,2.063
2,1625,3.516
3,1625,2.006
1,19,1.018
2,19,3.161
3,19,1.582
2,5073,1.008
3,5073,1.075
2,4140,4.582
3,4140,3.674
3,5629,1.041
2,4643,1.367
3,4643,1.1
1,529,1.017
2,529,1.22
3,529,1.018
3,6052,1.555
2,2510,2.385
2,2816,1.088
3,2816,1.165
2,4879,1.639
2,2780,2.033
3,2780,1.138
3,6270,1.037
2,1436,1.247
3,1436,1.202
2,3229,1.848
3,3229,1.172
2,1311,2.598
3,1311,1.272
2,3086,2.572
3,3086,2.162
2,3030,1.159
3,3030,1.571
2,2319,1.208
3,2319,1.149
3,6026,1.046
3,6207,1.016
2,5449,3.69
3,5449,1.815
3,6185,1.018
3,5942,1.019
1,595,1.019
2,595,4.189
3,595,5.155
2,2523,2.298
3,2523,1.11
2,5308,3.359
3,5308,1.273
3,6089,1.017
2,1555,1.923
3,1555,1.288
2,3838,1.092
3,3838,1.222
3,5639,1.024
2,1580,6.81
3,1580,4.188
3,5894,1.035
2,2654,1.038
3,2654,1.186
2,4949,1.744
3,4949,1.043
2,2305,5.886
3,2305,5.453
2,5300,2.514
3,5300,1.163
3,6077,1.028
2,4897,1.309
2,1194,3.403
3,1194,2.266
3,5803,1.028
1,336,1.017
2,336,1.756
3,336,1.648
2,1534,2.601
3,1534,1.118
1,164,1.019
2,164,2.19
3,164,1.018
2,4732,2.861
3,4732,1.744
2,2298,1.114
2,5222,1.014
3,5222,1.4
2,853,2.845
3,853,1.466
1,5,1.079
2,5549,2.032
3,5549,1.03
1,616,1.023
2,616,1.323
3,616,2.457
2,5381,2.819
3,5381,1.219
2,4333,1.295
3,4333,1.172
2,4262,1.019
3,4262,1.015
2,687,12.119
3,687,8.073
2,3783,1.017
3,3783,1.255
2,2907,2.963
3,2907,5.405
1,373,1.012
2,373,3.266
3,373,2.198
2,4424,1.039
2,3819,2.0
2,2930,2.7
3,2930,1.288
2,2452,2.133
3,2452,1.221
2,2348,1.645
3,2348,1.127
2,3398,1.048
3,3398,1.218
2,4318,2.821
3,4318,1.909
2,2786,2.654
3,2786,1.251
1,590,1.014
2,590,4.16
3,590,5.076
2,4254,1.848
2,5425,2.183
3,5425,1.43
3,6327,1.017
2,4276,2.52
3,4276,1.031
1,658,1.017
2,658,1.042
3,658,1.035
2,4170,1.573
3,4170,4.703
1,121,1.016
2,121,8.353
2,3848,4.328
3,3848,2.978
2,4989,1.157
3,4989,1.134
1,296,1.001
2,296,1.394
3,296,2.027
2,2014,1.577
3,2014,1.312
2,2645,1.478
3,2645,1.359
3,5838,1.047
2,4603,3.254
3,4603,1.16
2,2947,2.074
3,2947,1.199
2,4515,1.032
2,5053,2.626
3,5053,1.68
2,5525,3.291
3,5525,1.077
2,1942,3.925
3,1942,3.707
2,3296,1.008
3,3296,1.014
2,4814,3.468
3,4814,1.402
2,1880,1.707
3,1880,1.189
2,5488,2.022
3,5488,1.026
2,5135,1.782
3,5135,1.037
2,4613,1.378
3,4613,1.194
2,5042,1.314
3,5042,1.514
1,546,1.017
2,546,1.023
3,546,1.167
2,5037,2.47
3,5037,2.017
2,5551,1.642
2,5393,1.031
3,5393,1.019
2,5476,1.03
3,5476,1.07
2,3088,5.248
3,3088,6.727
2,2434,2.29
3,2434,1.704
2,1866,3.307
3,1866,7.942
2,784,8.905
3,784,9.233
2,4218,1.151
3,4218,1.015
1,518,1.011
2,518,1.009
2,2842,1.533
3,2842,1.039
3,6102,1.266
2,1164,4.392
3,1164,3.945
2,2260,1.819
3,2260,1.016
1,427,1.05
2,427,4.118
3,427,2.196
3,5648,1.286
3,6402,1.132
2,2548,2.088
3,2548,1.071
2,1502,6.709
3,1502,1.134
1,11,1.012
2,11,1.016
3,11,1.026
2,1532,1.878
3,1532,1.364
2,5467,1.547
2,2384,4.299
2,1941,1.046
2,3998,2.18
3,3998,1.103
2,2104,1.967
3,2104,1.172
2,4587,1.798
3,4587,1.077
1,410,1.012
2,410,2.134
3,410,1.419
2,2554,2.337
2,3672,4.501
3,3672,4.223
2,1382,1.204
3,1382,1.153
2,3690,2.203
3,3690,1.048
2,3898,1.011
3,3898,1.025
2,2599,1.825
2,3665,2.353
3,3665,1.025
2,2823,1.23
3,2823,1.11
2,4712,2.186
3,4712,1.308
1,556,1.014
2,556,13.255
3,556,26.443
2,3597,1.977
3,3597,1.8
2,4484,1.046
3,4484,1.024
2,2898,2.258
3,2898,1.065
3,5754,1.672
2,2325,6.11
3,2325,5.463
3,6277,1.076
2,1865,1.864
3,1865,1.861
3,5688,1.042
2,1177,2.164
3,1177,2.707
2,1584,3.149
3,1584,2.182
2,1571,2.829
3,1571,1.762
2,3583,1.071
3,3583,1.159
3,6009,1.029
2,4207,2.758
3,4207,2.059
3,6012,1.187
2,4566,5.525
2,2765,2.478
3,2765,1.215
2,2942,5.337
3,2942,2.033
1,261,1.001
2,261,3.871
3,261,2.326
3,5744,1.166
2,4546,1.02
3,4546,1.058
2,1920,4.508
3,1920,1.881
2,4528,1.978
3,4528,1.016
2,4935,2.021
3,4935,1.175
2,911,8.402
3,911,5.717
2,1650,2.084
3,1650,1.07
1,153,1.19
2,153,1.107
3,153,2.021
2,2297,5.25
3,2297,7.504
1,119,1.077
2,119,8.756
3,119,9.797
1,312,1.001
2,312,1.262
3,312,1.03
3,6141,1.035
3,5599,1.575
2,3680,2.319
3,3680,1.158
2,4374,1.012
1,517,1.016
2,517,1.337
3,517,1.148
2,2900,1.018
1,157,1.09
2,157,3.568
3,157,3.059
2,3430,1.277
3,3430,1.257
2,1355,7.391
3,1355,5.965
1,340,1.032
2,340,10.931
3,340,11.651
1,403,1.016
2,403,1.562
3,403,1.615
2,2295,3.535
3,2295,7.022
1,59,1.016
2,59,1.108
3,59,1.111
2,4775,1.009
3,4775,1.048
2,3502,1.647
3,3502,1.014
2,3481,1.128
3,3481,1.112
2,3445,1.635
3,3445,1.117
2,2725,5.738
3,2725,7.258
2,4048,2.443
3,4048,1.268
1,240,1.012
2,240,2.051
3,240,1.979
3,6406,1.014
2,3826,2.806
3,3826,1.387
2,2219,1.072
2,2919,2.305
3,2919,1.164
2,3689,2.122
1,72,1.001
2,72,5.063
3,72,3.158
1,543,1.001
2,543,2.535
3,543,2.181
2,4483,2.383
3,4483,2.329
2,1907,2.726
3,1907,1.417
2,2296,3.332
3,2296,1.598
2,2462,1.442
3,2462,1.121
2,5183,3.634
3,5183,1.641
2,3471,1.739
2,1560,1.088
3,1560,1.092
2,2466,1.089
3,2466,1.136
2,3120,1.605
3,3120,1.015
2,3410,2.679
3,3410,1.811
2,5287,2.246
3,5287,1.031
2,2108,3.209
3,2108,1.875
3,6111,1.258
2,2694,5.062
3,2694,4.54
2,3655,2.434
3,3655,1.298
2,2646,1.025
3,2646,1.084
2,803,3.447
3,803,1.865
2,1402,6.03
3,1402,4.15
2,2172,5.853
2,897,2.258
3,897,1.16
1,315,1.001
2,3712,1.28
3,3712,1.119
2,696,4.243
3,696,2.044
1,53,1.016
2,53,2.651
3,53,1.074
2,2463,2.986
2,5001,2.719
3,5001,1.378
1,629,1.014
2,1862,1.227
3,1862,1.541
2,2750,1.018
3,2750,1.096
2,1515,3.677
3,1515,2.006
2,1251,3.467
3,1251,1.93
2,4773,1.093
2,778,7.659
3,778,5.874
2,5117,1.112
3,5117,1.14
2,4221,1.01
3,4221,1.056
3,5899,1.623
2,5397,1.015
3,5397,1.08
3,5967,1.052
2,5580,2.451
3,5580,1.291
2,1594,1.121
3,1594,1.144
2,3280,3.212
3,3280,3.036
2,976,4.557
3,976,2.362
2,2939,2.205
3,2939,1.058
2,2148,1.053
3,2148,1.739
1,63,1.026
2,63,1.383
3,63,2.246
2,861,2.861
3,861,1.489
2,5157,2.528
3,5157,1.048
2,1558,2.749
3,1558,1.016
1,371,1.001
3,371,1.018
2,1388,2.413
3,1388,1.015
2,1282,2.918
3,1282,1.55
2,1657,1.025
3,1657,1.099
2,5589,1.013
3,5589,1.043
3,6229,1.015
2,2687,1.947
3,2687,1.033
2,1432,1.472
3,1432,1.313
2,5478,1.23
3,5478,1.089
2,1066,2.228
3,1066,1.688
2,3334,3.985
3,3334,2.559
2,2159,6.34
3,2159,4.352
2,914,2.98
3,914,1.428
2,3117,2.134
3,3117,1.342
2,3979,1.417
2,3326,3.27
3,3326,2.311
2,4094,2.476
3,4094,1.103
1,217,1.001
2,217,1.075
3,217,1.021
2,1298,1.08
3,1298,1.108
2,2756,2.66
3,2756,1.915
2,4867,1.875
3,4867,1.014
2,5332,1.735
3,5332,1.134
2,2657,3.882
3,2657,3.555
2,4032,1.373
3,4032,1.157
2,1848,1.179
3,1848,1.015
2,4781,1.315
3,4781,1.036
2,3401,1.369
3,3401,1.143
2,3797,1.539
3,3797,1.153
1,89,1.001
2,89,1.052
3,89,1.067
3,6189,1.064
2,2555,2.739
3,2555,1.736
2,3213,1.103
3,3213,1.074
2,1205,1.475
3,1205,4.689
2,3572,1.938
3,3572,1.022
3,5614,1.079
2,1139,3.524
3,1139,1.338
1,269,1.02
2,269,1.103
3,269,1.038
2,5552,3.037
3,5552,1.038
2,1245,8.28
3,1245,8.967
2,4555,1.036
1,224,1.012
2,224,1.027
3,224,1.399
2,3511,1.015
3,3511,1.052
2,3190,1.107
3,3190,1.015
3,5607,1.118
2,1357,1.671
3,1357,1.089
2,5045,2.052
2,4162,2.726
3,4162,1.448
2,1027,1.339
3,1027,1.526
1,287,1.022
2,287,1.042
3,287,1.16
1,69,1.015
2,69,1.958
3,69,1.099
2,4332,1.029
1,522,1.033
2,522,1.074
3,522,1.13
2,776,1.819
2,3698,1.859
3,3698,1.035
2,1455,1.387
3,1455,1.645
3,5756,1.061
2,5431,1.045
3,5431,1.014
2,4295,1.149
3,4295,1.229
2,3045,3.002
3,3045,1.301
2,1182,5.992
3,1182,1.776
2,3080,1.015
2,5307,1.034
3,5307,1.047
2,5320,2.121
3,5320,1.321
2,1001,5.42
3,1001,5.733
2,2329,1.042
3,2329,1.028
2,5327,1.054
3,5327,1.051
2,686,3.32
3,686,1.645
2,3200,2.028
3,3200,1.084
2,3468,1.396
3,3468,2.233
3,6271,1.052
3,6122,1.143
2,3416,1.143
3,3416,1.084
2,4341,1.072
3,4341,1.038
3,5669,1.025
2,713,10.766
3,713,4.164
2,5291,1.989
3,5291,1.024
3,5878,1.031
2,782,7.078
3,782,4.681
2,4758,1.031
1,512,1.013
2,512,1.121
3,512,1.037
2,5335,2.283
3,5335,1.083
2,4346,2.549
2,4819,1.061
3,4819,1.061
2,4766,2.236
3,4766,1.51
3,5665,1.119
1,66,1.016
3,66,1.056
2,2236,1.237
3,2236,1.146
2,4785,2.03
3,4785,1.015
1,644,1.015
1,402,1.012
2,402,2.138
3,402,1.331
2,4271,3.062
2,4661,1.019
3,4661,1.257
2,1481,3.128
3,1481,1.517
3,6095,1.359
2,5161,2.045
1,186,1.017
2,186,2.613
1,499,1.053
2,499,8.387
3,499,9.889
2,3434,1.094
2,5347,1.028
3,5347,1.019
2,4018,2.312
3,4018,1.026
2,735,2.738
3,735,1.831
2,5344,1.018
3,5344,1.049
2,742,1.43
3,742,1.513
2,5518,1.022
3,5518,1.02
1,392,1.016
2,392,2.258
3,392,1.894
